node_id,community_id
28590240,16313592
51951241,17873937
315868674,199545828
114686648,17508106
18166688,38500106
125479659,14528221
17583639,3840
15282906,30096240
20702626,23978861
16043308,14893314
14655321,10241
228946930,11977972
189989677,251983364
154731468,7861622
15094527,27618085
68510509,50259455
85906552,3840
85166401,340601420
248861233,183095785
145356475,156652502
19705232,14179545
113376918,86889135
197756538,199545828
425989350,17627996
185809250,28452658
52637322,39525929
14173505,82433
101370287,35206553
53363161,14711172
14886375,816653
65454772,17823630
160991035,160991035
5484772,60727070
60102179,163238842
75957652,26568085
17682521,10241
28271579,93329426
49747033,23990894
239823816,163238842
258280763,16250230
150475530,67444229
83792447,29993931
19342962,16323833
485861257,306420546
358927681,6082492
92433131,88109378
235826609,816653
17357892,150774780
226643292,5516372
799212,82433
88097807,163238842
41562592,23849131
14112294,3840
7453822,7861622
44644758,16313592
17716823,14283545
186648823,20263382
151246522,425207385
39049077,155403330
38505396,149994738
57389596,53221356
19384258,5110861
9463382,82433
97066168,133704697
793219,3840
24239110,5110861
14236851,155403330
484310904,57001957
19407053,60961634
20555201,14363353
14864191,15133767
96531876,19793454
14612767,35715105
321644371,450885342
245446357,135605269
79004401,3840
173262065,149291303
20118601,221185711
58555059,493102437
489959282,19538986
95646665,221185711
30067519,18640668
218748850,14607214
482672475,117541123
24860144,183095785
22269570,9893782
116920971,139250316
15131814,972651
70863985,78311082
21764028,14363353
21345202,17137927
375860518,19538986
242517958,200215023
438332782,301207669
7920672,22903583
40837504,80400072
14823126,41970816
56794827,67444229
6540712,33854532
12943992,16356344
15435471,6368672
74640024,175529494
111374622,117541123
14989226,3840
37161198,3840
19156228,19156228
20910568,149276260
29392870,33854532
16569881,199545828
56258810,221185711
48354754,14251225
157188965,50259455
90711086,280329780
164569984,155688134
19586880,16672510
27956888,16950531
180253604,183095785
171202083,50259455
16409752,14120151
468548872,38108292
418143730,88109378
170181894,163238842
386772363,56280411
113221516,57122023
54043045,816653
18101713,35206553
154611867,21028481
232291091,3840
115717640,88109378
28722687,12860612
192967572,35206553
93983978,21957583
462359990,42253637
7017422,3840
415451770,356897757
275364904,35261530
357787691,17943827
120937060,145732782
14415986,18031634
213920558,21474310
61127248,31013848
403529276,76091017
510984176,112911033
44700362,29993931
36779213,14120151
15018621,14120151
368734854,14179545
1566661,8405632
308104168,208493293
18129528,221185711
118615602,5516372
276315624,77581855
3028161,816653
249022040,7861622
150786316,163238842
16656684,14129601
14515948,58501132
31060968,14145493
17468481,3840
22971980,17897744
249842778,3840
74530012,39383128
278866735,117541123
20115243,16331259
18385533,3840
9628802,16356344
50101765,133704697
138526036,133704697
47090533,26568085
141021153,111164068
57853506,111164068
5537642,58903937
40910930,16667262
119276733,7384432
147722490,368023694
212595641,493102437
14738260,80656590
127682841,30874775
16191187,38423691
95847251,7082092
66428918,66428918
243778233,170451817
15041273,14251225
130894721,35206553
261392175,816653
15340085,14470236
330017105,340601420
19220724,114864985
14663414,14283545
156403568,3840
14217070,22679419
87541152,16143542
1084,12860612
488146444,4171231
39514093,14893314
237787717,199545828
98652916,50259455
156062694,88109378
21832457,24400628
182159386,7384432
9999352,786764
14280834,88130368
338084918,60961634
42260068,14179545
20287180,17943827
180551991,81466922
114669796,7861622
66331720,14363353
69106649,171536167
263545304,81466922
215404067,223928153
13236602,35206553
35597599,16672510
166372491,152490004
11861272,41970816
150732943,17897744
14022822,88109378
56042522,291670881
260743800,19997104
124296976,348278208
24067968,14813088
365070933,17874544
121596963,15612015
12169762,25583846
195777968,26051404
37610460,450885342
17306745,57122023
90142504,16250230
33235051,56217756
15088772,17217414
18034541,816653
24486637,93329426
191656494,221185711
246134531,18449036
51634652,47499606
23189787,149994738
133888023,67444229
15952977,30257869
18262508,14179545
98440716,816653
43265493,18447641
49454522,816653
34712510,181617875
25475900,16323833
43385785,5110861
88573405,149276260
39566616,44055873
412409745,345503478
116321263,786764
403518639,155403330
40781118,23563495
17929813,18181076
237874491,88130368
79861330,3840
209323541,192317047
227021584,7384432
56064205,14682736
147599229,493102437
22138357,16313592
8453452,3840
30863060,39819487
15675252,161554085
283095672,20262965
151959167,9353422
15035347,16356344
189805153,183095785
59884390,14677919
8496762,14251225
39860984,26568085
20719780,16672510
272099201,182083035
18346347,3840
14188986,3840
231899970,194354261
15186175,82433
390457342,183095785
28509196,130012095
166507591,7384432
47245840,493102437
35449630,28452658
19879380,15018214
78412888,53184267
18772143,14218296
188122648,10924902
91353229,23990894
37849445,15402475
19569404,16323833
364088381,20447992
21881592,88109378
14192532,20615067
121213529,88109378
227801842,16734718
328957563,35715105
14997835,11893812
115700178,26568085
67980268,78311082
10923,10241
15178133,3840
506290966,163238842
17296072,17217414
16500800,15962096
216668067,56280411
225468671,191140196
337965689,163238842
357647590,209075830
196035050,5761942
78991357,152490004
18949610,16734718
105639492,18483115
34881921,3840
33649006,816653
95384615,21474310
17355779,57122023
14224363,155403330
14223960,6347872
43187183,88109378
16960279,6347872
68091390,16033908
16824073,14145493
340276269,127935456
333881828,183095785
15912938,88109378
24450407,15962096
22931893,19965811
24875901,16250230
18046407,155403330
27938549,23990894
14137737,23990894
22577856,30257869
29734071,27884585
36686415,85253908
242489570,206923844
77082626,34041607
30066994,14755105
20730294,17403755
29294520,8630562
255165846,17813135
218860035,41335446
14555534,14555534
17475636,24400628
193126850,15612015
305401286,208493293
33413245,17508106
21630687,450885342
6610222,68571415
17241426,5401942
31364987,9103242
14762412,28479154
14957427,12730882
407042279,20447992
153635149,9215692
71174328,10241
15139502,24907197
155696919,82433
534382698,15043044
77388904,3840
184678715,26568085
19846883,19279990
115409725,163238842
299410152,269485905
14534343,6289372
22525396,35206553
307044653,363426409
95684897,199545828
46049183,418529394
91279573,23849131
39277194,278708637
113218272,493102437
32185742,35715105
15484998,3840
258387742,7861622
300080685,117541123
36888934,15947217
114707474,14363353
94083901,9353422
18156837,34574063
198615581,493102437
36137033,53221356
67728650,16651774
138538289,35715105
223434930,50259455
272085393,17897744
284304021,163238842
40812504,22086481
292778377,183095785
62936951,85928734
30263313,75922852
169763212,14478814
55492770,152490004
371838939,7384432
109275829,53221356
236902298,163238842
39534501,20446839
314648633,52498113
45026993,20583098
190197065,23563495
111932970,9855382
157676449,26642006
32522229,22679419
47348884,67727882
35502708,330683316
31375298,15329577
17611683,35206553
13385712,720843
97717386,163238842
2609891,93329426
9379662,90982638
341158989,16734718
221477994,16132791
18071855,29993931
332587853,135605269
107832484,152490004
96149423,7384432
35420362,17873937
41115133,260990894
7344012,12860612
34186900,816653
260803610,348278208
193806318,306420546
17744593,149103331
180613482,18917281
24678725,16323833
98047128,98047128
363681923,163238842
18411716,24923100
205327297,56280411
19849498,88130368
432748251,163238842
22059767,17813135
29891229,18479513
509723277,14179545
34138097,16186743
301759944,493102437
372525120,248506063
350818163,225079658
40270176,24055407
46035359,28452658
144284168,14365883
21073251,24400628
26985567,15169511
370682367,183095785
93905958,16734718
15976697,16187637
129651353,16734718
19063472,77002320
64765563,5401942
104805976,17813135
211407715,63485337
344776030,5110861
62432717,49064943
342412216,18768302
26826066,18479513
51178438,82433
18013985,816653
363737704,493102437
11963132,82433
352594405,183095785
207512107,16187637
274750412,9215692
67613844,16143542
18382430,365698380
16855794,39382776
501836993,14082692
49560206,119417822
153810519,35715105
80461608,19538986
104190515,14051156
41264383,88109378
297369655,149291303
252791673,450885342
313481546,16132791
176924382,24636631
4099171,14251225
29310847,16463547
121637129,90984237
91033239,14179545
276246469,58903937
90760905,251983364
27782731,16323833
14884718,17943827
32605587,3840
18748831,16274553
10632552,183095785
20268520,15568621
22519059,5516372
248879216,217160945
461792629,21742987
29366021,7384432
7915762,31153819
279713,82433
24585498,14179545
17855262,3840
5992502,14677919
304385076,9103242
80395491,76091017
346880024,223928153
5660312,18483115
49254593,88109378
151252407,82433
8005202,88109378
14433144,816653
112618311,10241
56387781,76091017
100616272,19458216
279360686,26568085
64836148,21474310
286849204,149103331
373482357,339155639
17494046,16929282
242054573,19538986
52238172,17813135
308209128,88109378
114284807,885321
15710219,177470611
35787014,39781660
28713040,17403755
160392833,16352313
29255412,161554085
206501972,58265881
24539627,14251225
16279527,12857542
14178202,18483115
406433383,6347872
15289800,816653
60699157,203506081
212080309,170451817
24453580,135605269
495074432,3840
239542695,124077669
285281033,816653
28891324,35206553
19372697,930061
166673892,3840
102703280,16186743
158094598,58903937
27527268,35961508
29785854,221185711
95097958,17508106
155973801,17823630
39055030,35715105
8781422,21255844
15575251,14179545
349528833,1925661
266309837,163238842
555333688,286328448
35960001,17943827
21884175,92769735
106419866,71020987
28858658,816653
25675217,5516372
22527623,3840
18773373,14179545
191997676,163238842
144921222,76091017
22863357,17823630
127926349,10924902
230795405,450885342
147498284,786764
15720926,10886182
178495642,163238842
385106192,221185711
14089309,18447641
28595500,59676554
15587031,18666844
198876913,117541123
236647062,221185711
214202608,155989324
396165937,333966373
207594668,191229716
18332003,14363353
320861945,16143542
17518344,14120151
27475522,26604704
73099646,16187637
14466383,15962096
165436089,17813135
145765483,16734718
25344910,36659758
113184866,56280411
15008750,12857542
6148192,5761942
73738774,68526677
18242857,155688134
14397510,88109378
23705423,221185711
211241503,450885342
5974992,7082092
330237571,15957907
14563984,3840
34098985,7082092
14619851,88109378
26337403,17217414
337245056,163238842
21101923,16323833
104969057,18859933
87233826,1563671
43947921,183095785
105068489,14179545
15359658,7861622
17986155,7082092
234913691,183095785
238832168,22851036
199749964,5110861
19148246,14528221
15464559,3840
67856264,493102437
17388955,24019308
101721302,14179545
28387574,24907197
5802762,3840
40016768,88109378
125563855,41970816
532692211,23978861
126971230,26568085
156969952,76091017
18148483,150774780
1344951,3840
44660311,88109378
19876236,14372763
232032213,117828741
24276230,85658777
19083469,15070932
166674595,78311082
224923702,12860612
271668270,493102437
22396467,90984237
19783066,80400072
426044852,41911743
16822615,20543416
30614676,7861622
117542718,17508106
13256402,24907197
33640859,15420011
231584757,82433
29001007,184934309
40946047,163238842
45672274,7861622
546487504,17508106
50633388,217160945
16225240,816653
6471312,14224219
37745903,44193344
15856974,14755105
63941463,493102437
129313193,16352313
17787841,19793454
111867643,19287334
389058464,163238842
15380393,9215692
19137727,208493293
20312513,412582295
15783713,16734718
14629510,88109378
4048421,897
14888128,29993931
236960622,111164068
37763774,16356344
9650752,3840
76093,10241
18999854,330683316
107516840,19148708
300750865,333966373
97315431,25547397
17396702,199545828
345016077,7384432
17324226,12730882
15116065,41970816
235872747,111164068
325655146,217160945
16263432,14120151
28406709,88109378
14447483,816653
169167666,5516372
19117113,651273
17260083,5401942
133169430,816653
22858576,31455711
6773622,14179545
181769496,221185711
15886626,17943827
24700916,16343608
85333214,19287334
500016751,161554085
22662672,16274553
51346710,78311082
10299912,30086507
36777272,14218296
153974131,88109378
43291582,25567622
14747960,22830044
190617923,38108292
298587041,18918240
15784621,18031634
38025554,53221356
360381383,17943827
7933102,7861622
35810531,14677919
41634520,16187637
20236935,16672510
18302831,48436259
15059892,221185711
142391273,192317047
557994355,16356344
19579999,30293070
42381667,19458216
305283121,17943827
15771854,1699881
714383,897
26889413,15169511
269541156,52498113
223035171,493102437
7196132,57001957
18809609,3840
261110090,40813518
333407149,15631182
113463725,27618085
25623722,16323833
26216453,19287334
141537510,86889135
13356642,14179545
23541571,61158706
170859564,16616061
183332113,225079658
6355362,7082092
215976613,123060433
111525983,7082092
39607844,16356344
1451811,18143445
152574894,150197363
366469082,134979402
74594552,8405632
15242717,160817572
14802475,816653
285227634,111164068
40935008,16343608
466252625,269485905
29290821,816653
482221449,14179545
322285681,14129623
14888217,15654830
32718313,16323833
33399095,23563495
58664762,14372763
3271771,3840
146652651,17977714
6053842,15402475
22512172,14677919
136278069,88109378
196168350,16187637
73340531,21474310
26952274,12730882
794136,3840
20393686,80479756
41582548,23478246
188676311,41335446
23614591,22679419
17493523,16323833
214600919,163238842
41693743,18666844
312217057,311704980
178714668,26374419
156193454,35715105
27422462,221185711
97023386,163238842
22587869,85928734
27724841,28597237
58442136,15805171
135577722,19458216
1548841,7082092
155604455,18373048
46060530,88109378
60130945,17392585
72376650,7384432
169162896,169162896
164257377,816653
23699562,93329426
24673002,17104005
19681661,14677919
85375262,217160945
215879863,52084634
38430500,19287334
89858807,14365883
474439904,260170944
29442313,149103331
25218180,1563671
55014158,17897744
46967246,39373784
38530157,35715105
134736669,14218296
49710326,166601166
1521851,181617875
14192680,76091017
18557731,4171231
31476442,14120151
410271858,88109378
33035636,363426409
141755950,163238842
128376989,16734718
181470411,816653
50288539,29993931
48075294,15280200
63508150,697163
311989458,35715105
213223554,19793454
68432091,15043044
427819816,199545828
12137412,10241
203753422,183095785
14500422,16033908
20161019,348278208
426476514,493102437
297234798,64285972
144064703,16734718
89186018,5110861
36072013,29993931
433179952,34574063
215254878,25577351
17728989,14224219
18457442,14528221
130377495,15329577
74185809,15329577
17245749,56280411
14210874,14813088
385547052,10671602
34985569,116808228
36364029,52084634
135421323,7384432
15067045,1563671
199517501,117541123
156683452,14251225
102140350,14555534
14062140,14309995
29288682,23478246
17200373,14217624
274193449,14129623
146290342,56280411
231580603,38423691
57602595,15612015
14504275,18143445
34515571,19538986
18813482,28452658
306208179,19538986
12570812,12570812
4398351,7082092
19104156,16187637
106512656,22830044
437211252,117541123
421342897,14051156
126439764,12860612
25496973,30086507
488962263,20447992
22720855,3840
67592779,19458216
16870853,493102437
158604849,112911033
6083342,12251322
22595031,29993931
46893921,51237260
33571670,150774780
26468789,14478814
383278779,88109378
241214783,117541123
129748637,17926257
47637606,15805171
51078927,35206553
6375322,3840
14180105,15717356
247032236,493102437
18113531,18223191
170615839,12860612
16351704,30257869
26162234,7861622
17695161,14306843
117948376,155989324
320904005,21742987
18900392,243370113
86180513,117828741
10102032,10615232
158156393,223928153
29731813,19225156
117169843,80656590
258134502,93329426
20184674,16030324
272570677,450885342
283128507,221185711
17617073,9215692
27614054,3840
5665212,17996177
205195655,5110861
14677116,16030324
177434930,221185711
33524534,51237260
77844276,16323833
125378177,493102437
71557397,38108292
110830315,19458216
224803883,15058148
102595595,85253908
110519857,16186743
110827653,3840
113962639,133704697
93268379,18479513
29710508,246493616
16046959,88109378
29391321,16323833
47960185,14224219
285241036,286328448
27860702,6519522
35746423,15420011
20448269,14528221
27855118,17104005
167099490,214618570
286160055,35432988
182178787,252559948
96219204,14224219
274823472,450885342
119121697,111164068
15759202,5110861
175729382,14179545
190229298,266135518
61887233,5401942
411701525,493102437
218306901,348278208
43650177,35961508
23676438,16323833
33583028,124077669
20010645,225079658
16894839,41970816
147852348,23563495
136367101,14179545
6449282,14363353
180865390,163238842
15163190,58903937
17872613,150774780
23247260,16323833
59780450,5110861
53600863,15861746
19092788,19148708
102265812,24036264
52180336,88109378
144970345,816653
33309346,32741922
253509115,163238842
33297460,17104005
73583439,117541123
150882190,16734718
61200576,16186743
156290733,163238842
366086780,333966373
328570395,477094958
11640472,16187637
95699292,88109378
101875332,150774780
207992979,163238842
17722344,13274152
314485665,86889135
29247964,19148708
11364932,16033908
5452672,117541123
116754270,21957583
182933472,163238842
132343610,111164068
8168192,14209885
41590595,16186743
1242511,3840
16366923,7082092
16976817,214618570
40456381,24055407
15013686,15962096
23124085,82433
250746940,14179545
33288294,14615871
158943934,130012095
35526606,52498113
14222536,20447992
26865530,88109378
66615554,39819487
158912129,19538986
70839974,21474310
17446621,24019308
127674827,14632831
16559570,68571415
36475508,155989324
68129991,7384432
128487133,248506063
73716850,49064943
366244590,269485905
64723750,124333225
33999415,28049003
80782683,3840
299373263,69677863
150831412,418529394
252696708,34041607
30223292,14827526
33039046,26604704
25467081,53221356
326253259,138461569
41050549,35261530
465676673,68526677
14529025,14471133
130152736,118509968
7295172,51446354
15148568,14306843
169207084,16187637
71924179,145732782
106737435,46170816
32358893,493102437
60918510,16323833
200017314,111164068
15086936,69677863
254837642,17943827
7973792,16186743
114775250,24907197
390086593,88109378
19517352,88109378
34140316,85928734
221229888,8405632
121619238,31153819
17575887,816653
15308486,88109378
87798068,3840
624683,82433
31088931,333966373
266351798,26910683
44158159,90982638
14580438,816653
18768691,18640668
402851186,56280411
14993689,17897744
182013328,14555534
89479311,1002351
154582253,5516372
109058764,21474310
17573316,18447641
264291950,117541123
16338727,75321229
245421629,67157376
375895824,23375702
134518123,16193542
6053582,3840
19887414,816653
15993648,30546177
37599575,1925661
29962952,15420011
190019732,16356344
16852229,35432988
85370197,17897744
114006277,14120151
28562317,3840
219771529,30293070
219488278,18768302
409487788,333966373
334989877,6519522
18734016,16734718
45404045,14738194
132919800,14217624
41482799,126332389
113511245,90956395
1378,3840
23770198,112111406
21691374,17897744
40026475,15957907
159629146,111164068
37983370,16323833
84888177,12857542
14315063,5110861
108818223,3840
14385676,16186743
369668302,191140196
458902168,17943827
140970624,8864902
84502272,14129623
18515123,759679
28422142,3840
39563000,254400424
420098425,14306843
93710850,183095785
36480504,85928734
65956803,17943827
30515152,17508106
40913981,16033908
89627841,41259253
20537503,816653
164380969,3840
12502842,38500106
27163774,3840
16092645,5761942
22060294,16323833
19118802,38423691
50411797,14251225
168769820,210887504
15717287,14179545
14463427,5690262
192664595,155989324
20013246,31153819
21901929,3840
350072433,243370113
18813650,3840
225893857,163238842
181682782,30096240
22103289,330683316
114278377,78311082
15131310,14120151
16540829,16323833
84102381,53221356
36505486,88109378
58863509,88109378
822655,114864985
279606083,240027660
17042014,14755105
199579280,15130854
146993421,16734718
92404792,10241
11627,1468951
5929062,816653
26690173,16734718
26140536,17873937
25736741,4171231
120526007,21474310
5559602,15805171
93334341,493102437
8289742,16356344
18875939,35206553
118731580,183095785
64905037,88109378
29576445,816653
104718222,56280411
23015135,372765570
77603108,16033908
15287775,7384432
16409285,123071061
349763438,348278208
16662889,6368672
175767720,114359122
312371717,24838521
15177982,82433
22879382,14478814
160890878,23894637
213472204,1925661
174292801,35715105
7510172,6519522
86626528,88109378
17328222,16929282
388515869,18859933
52883238,52883238
199588892,208493293
20485775,9103242
30079737,82433
8789492,3840
28219431,221185711
14186348,10241
14129714,3840
163877154,3840
112075585,155688134
15257384,17882897
17600181,104989762
18071209,16132791
7036232,720843
49053039,69677863
60873020,5110861
188639793,88109378
23010550,214618570
473059215,183095785
56712338,17873937
135221192,15018214
26526167,3840
114864028,149103331
15706128,88130368
19553393,930061
14472183,816653
272213042,17943827
134665872,16274553
82158644,88109378
87573218,5110861
17048064,773003
16299627,16313592
17501358,7861622
72370237,85253908
79008081,88109378
11248242,14827526
145942769,21446951
267694479,86889135
423892453,19793454
22424985,365692108
14658627,15169511
131038612,88109378
330822907,22832029
159722720,16476088
62288263,251983364
22976803,14179545
21851226,3840
13092982,15717356
23746764,5110861
19103296,816653
7313362,31153819
164657710,18690700
80882470,14129623
17737614,20543416
88749392,3840
161139688,191140196
85097241,68845466
14514804,16929282
290254446,15861746
16287358,169162896
289280528,16734718
16434960,5110861
18574885,7805942
71021630,14251225
403630288,76091017
90511697,7384432
83492849,418529394
18201020,14306843
332393820,7082092
39325978,16323833
732773,3840
679193,7384432
35119356,118509968
27939638,3840
66794828,16616061
257531107,248506063
163415270,18890465
34054220,816653
143140700,62581962
13746052,7082092
22575170,14251225
364692947,248506063
205054230,156652502
38482855,19894159
191750596,271551404
236201126,16734718
23472809,3840
90866102,17104005
985401,16667262
36862218,16616061
284888700,111164068
268914056,155989324
36738420,16323833
315671234,269485905
9624042,191140196
74508277,14955908
52263864,191072739
43761789,3840
21754399,280329780
468517832,15456235
483664789,67444229
245684905,19492845
25911053,130012095
192734934,160989528
115782689,14372763
563853564,311704980
15181527,14179545
39767200,26910683
53752199,166601166
217195997,5401942
216843160,163238842
46506404,5516372
35057558,816653
20888597,27618085
78941245,16186743
244257590,69677863
238345831,123060433
171567858,170451817
32385762,30574546
14867567,19022242
284239057,52772629
353845781,163238842
17797942,5768632
16146050,340601420
339799759,311704980
38684785,88109378
23484067,24838521
166939178,183095785
39661306,53221356
17840804,15962096
16172031,897
173979416,7384432
58886037,493102437
6449392,155403330
26332899,14528221
31023900,57122023
47480137,14677919
14083355,816653
81243764,163238842
258853489,5110861
79535354,30874775
14145997,19287334
113026882,14813088
60624778,7082092
28646907,28479154
509096468,88109378
59901949,14129623
20065440,16186743
533789808,243370113
15661871,3840
23924532,16187637
26705484,816653
152042937,124494824
38297890,7384432
17316885,35715105
280162221,7384432
52442002,133704697
174402013,155688134
5747872,10241
19148912,166601166
280768442,163238842
158484848,52084634
53661447,3840
38279100,3840
173468248,493102437
14491138,18447641
260867219,14365883
18171994,35715105
182883839,149994738
33959844,17104005
16913772,19315174
43245933,210887504
5516372,5516372
36377365,1563671
121063287,317658862
42053731,19458216
190183182,88109378
328557314,117541123
42563517,52883238
205242337,130012095
194836149,88109378
39730608,160989528
336269684,163238842
7395782,16356344
256136395,181617875
14869988,56280411
493769808,19458216
331009486,26568085
71948626,14755105
15399444,6368672
151938700,14251225
23057107,17104005
34556109,1563671
25768384,3840
164810692,269485905
52597599,191140196
14337677,23990894
104901536,93329426
62592897,73439104
14006082,15717356
11857072,46170816
190919200,897
289642569,135605269
179065820,113688646
155953331,92769735
204721301,17813135
15629200,82433
303714615,30874775
105156438,4171231
45425277,693803
30065770,14417563
18660360,68571415
211039306,450885342
208901485,253784672
105035129,450885342
75533,70723
104201057,17897744
18119219,7384432
47229576,18640668
118509968,118509968
97110762,26374419
26833198,56280411
24263801,19538986
365737972,117541123
108424962,133704697
18630326,27618085
181421220,17594572
37561615,93329426
14855064,9893782
52467575,35432988
28597237,88109378
37290954,183095785
31616760,6650612
36586021,17943827
319285690,17943827
38630618,35715105
76774950,88109378
216792638,493102437
28651887,7384432
18219754,7384432
16132791,16132791
43530206,69677863
14912077,14671967
14999792,150774780
382861649,26568085
22462180,493102437
310682763,16734718
242533687,130012095
28206360,56573534
82726142,19538986
14270684,7805942
488829734,19538986
94718485,17508106
70675828,112111406
214634317,119798626
138622553,88109378
48355658,121181304
137066337,266135518
89462647,25567622
45284041,111164068
23918027,124077669
17429665,17213703
194678549,199545828
33917789,816653
96459379,3840
154175423,18223191
193185958,7384432
41776332,493102437
191322855,191322855
17833617,15169511
34329636,124077669
9854542,3840
64086329,14478814
18009074,114864985
44474671,10924902
41721520,12860612
20333987,35206553
543633224,377186587
4564211,88130368
16712746,493102437
15584851,17897744
24026819,82433
271507840,17823630
225722804,183095785
338475423,135605269
3128751,6368672
177127952,7384432
16587023,9215692
18432997,14209885
541259303,199545828
37720263,28452658
24404523,16429626
64390726,26374419
18749233,228854500
253447405,92769735
19354734,22903583
2531571,3840
9973572,3603511
14391791,88109378
44147310,31153819
479965367,18917281
242712263,135605269
15166316,48672487
91434240,52827556
14224219,155688134
381688396,123071061
17116809,22851036
25854182,7861622
134518225,263420771
24190981,19148708
187995215,16739711
291305266,18105493
16119767,8630562
19499459,88109378
149217510,17897744
123848598,18890465
522542717,266135518
17276183,14528221
161053606,20347014
201455147,33464639
15768141,14120151
25781829,14826211
32032000,363426409
15982903,14826211
130104351,130012095
18713,82433
83649051,41970816
95943913,15962096
75030755,191322855
26153865,7463152
24599923,19148708
402466097,127935456
63061469,651273
178899746,57122023
15210689,22851036
244831482,249017270
18450106,35261530
72639760,14224219
12922082,71020987
65673,111164068
123903565,14251225
144248364,340601420
560485402,24055407
351092905,135605269
344334227,363426409
270515691,145732782
280551245,816653
472285050,493102437
22108335,15018214
193769528,153474021
82721985,14179545
54467758,10241
29786986,217160945
339464342,493102437
84614572,16616061
134685135,816653
136595636,20262965
20605259,365692108
64241189,17813135
16384688,15456235
66161027,88109378
125014103,5110861
205491854,34041607
19995834,24586611
617423,14471133
13700542,41970816
21718006,3840
59194877,17897744
44935627,85928734
59104970,5110861
498210716,3840
38520304,14202104
57426978,155989324
114855519,30222733
73953536,20543416
16073115,14218296
239550644,3840
7714502,8405632
28184986,82433
333635486,27961547
20154404,3840
326246969,163238842
17879646,16323833
15122553,35206553
134547857,163238842
30699280,26604704
199999865,192317047
21278412,183095785
288075691,450885342
355537912,163238842
9206682,816653
27334204,15456235
156051250,15962096
14625398,76091017
48546155,3840
18073212,348278208
16211061,46170816
209125412,16734718
294106552,56280411
22483545,20543416
36019123,78311082
115185105,372765570
373403727,7861622
17336784,19725644
372611428,450885342
153275437,223928153
330022373,88109378
282193031,35206553
79878516,111164068
14711077,14129623
15507297,16739711
17004618,16929282
231456006,56280411
40302355,41911743
169286989,3840
190132819,14179545
246064878,7384432
26447549,816653
15648330,7861622
18418903,49465463
6427652,10241
14846970,16143542
190913931,7861622
57553172,17873937
162732886,163238842
387915553,330683316
69485151,14687073
15961191,88130368
49015640,64285972
10203,17232000
22406288,48488675
75814130,221185711
40364991,52084634
526819492,56280411
244627772,17897744
17898840,10886182
19543936,35715105
48528518,26051404
32601895,35432988
106765077,152490004
45593345,117541123
155869778,1925661
78075705,86998735
18829102,14129623
272797704,14179545
25160173,111164068
136010338,3840
63670055,816653
17024395,16356344
19677343,26051404
33830605,28452658
15979032,17461978
1020161,104989762
52931399,17977714
21392684,14363353
18679467,9893782
430784910,111164068
254185943,15962096
399179457,7384432
369665765,163238842
326369926,26568085
45244716,35206553
48293859,20543416
290152367,183095785
20925179,27618085
17658788,14555534
380425119,19894441
38313766,16616061
21066109,9103242
115105286,340601420
239019284,266135518
111161572,16274553
32335189,85928734
21145764,12251322
52066271,16313592
366603308,183095785
7592642,17996177
36289411,2046991
23545207,357821267
18985562,14372763
43575788,127696028
43186378,412582295
226570779,163238842
87176641,163238842
73821544,24297586
14091509,49465463
18041284,19148708
265826106,88109378
21071889,14179545
23789698,3840
107527425,16274553
18818296,16274553
182644731,82433
229240968,243370113
21373652,114864985
777925,161554085
252951788,88109378
35639386,7384432
21638018,130012095
131348416,111164068
113416280,48488675
278678298,3840
155478997,263420771
234018448,223928153
166118288,5110861
479809444,23978861
281142506,183095785
40890072,21028481
536342011,493102437
29627339,236827933
203410283,41970816
20802277,271551404
19643545,17943827
283388768,50322783
30393917,17943827
111319780,183095785
177087369,150197363
393530746,450885342
262725872,23742633
288995099,14251225
76624568,340601420
15042296,16331259
135606414,7384432
75277816,7384432
60991516,14528221
1434051,49465463
113179200,111164068
412880502,191140196
108338186,3840
14330849,82433
50304619,816653
352580950,16132791
247838537,163238842
18963503,16030324
25329155,16343608
58479193,5401942
45832569,24297586
14747507,31455711
84787706,9103242
5813712,12251322
13117,16313592
78832728,12860612
19364519,88109378
16657338,26051404
63600411,59588845
201058490,16033908
28778991,5110861
67333334,76369773
19344610,12251322
65986842,57122023
28719287,450885342
34771668,5516372
121955493,22903583
80302411,17104005
29726385,53221356
15068536,15053535
50153981,88109378
28215610,17654287
107710172,14179545
471990460,14120151
18353492,17627996
306587940,493102437
547777805,112911033
91004493,88109378
317642104,214618570
46530204,16343608
40326749,16727535
48024605,451905071
34088945,214618570
37006975,39819487
72323229,67732104
16724050,6347872
24289021,19148708
78988662,3840
44578328,35715105
16016199,14120151
115160753,17104005
201420636,117541123
28124550,27618085
17323985,24278900
149119936,14677919
139872488,163238842
369232105,76091017
442334304,311704980
303486555,163238842
14685924,35715105
8203942,789071
21915043,76091017
212776854,35715105
92352911,52772629
427602408,450885342
134363864,816653
77229649,19519021
95113476,155403330
18485009,9893782
106144762,19997104
25651615,24055407
21997166,16672510
158412741,16033908
113152697,493102437
16961384,26568085
403666152,76091017
15258384,15717356
256389695,19458216
88323281,163238842
127680622,23978861
17621940,163238842
17806284,14363353
14555893,16356344
16186679,150774780
37836050,9215692
86127780,5401942
138461569,138461569
189520887,18917281
137167269,35206553
246041484,19492845
349043679,17508106
259030794,256345926
2909661,5690262
23881355,9103242
11214332,5110861
15162829,33854532
20206940,816653
334734599,88109378
2659631,3840
17057271,30293070
2992751,16616061
204817328,401524142
16229997,35206553
487412249,398549793
