id,degree
43899109,26
74273153,26
15021794,26
20716183,26
19157786,26
297565991,26
15383497,26
93752624,26
283399003,26
10141632,26
57673098,26
188118111,26
255244389,26
107858088,26
21069600,26
197550155,26
19080361,26
2173361,26
454225854,26
74274804,26
117441445,26
250431469,26
226119951,26
20521978,26
34956340,26
103981311,26
9174382,26
14524297,26
229078590,26
18915649,26
24816848,26
29623667,26
19176938,26
124265687,26
25596763,26
51172935,26
199696620,26
61052107,26
72885418,26
34733652,26
253179300,26
115222629,26
17814580,26
20780966,26
3905391,26
17085179,26
299799703,26
273468903,26
3199201,26
221604466,26
199411133,26
14188183,26
150779787,26
38823390,26
22227611,26
18220405,26
105654296,26
32593447,26
54437342,26
103799119,26
122443061,26
77239268,26
138542116,26
37686440,26
40624945,26
49987597,26
98916038,26
180295227,26
26826066,26
39957797,26
9595022,26
16503875,26
160152889,26
329576926,26
10609,26
17027836,26
8724862,26
10778152,26
459497507,26
276610474,26
33633,26
310531106,26
55553323,26
142173874,26
55917979,26
53524177,26
139565747,26
370308076,26
331465566,26
19321440,26
21053475,26
15767403,26
25467081,26
127250237,26
45893867,26
17196900,26
143922560,26
37489947,26
447261372,26
24599993,26
352964094,26
347416778,26
158284325,26
301511905,26
18941821,26
21832457,26
35919785,26
20405932,26
621523,26
164220772,26
24446042,26
346124519,26
156267965,26
194189905,26
17637228,26
100120508,26
12651892,26
15535044,26
772796,26
5506742,26
14904191,26
14182224,26
24704935,26
18174186,26
246099471,26
305910744,26
14816103,26
7714502,26
20564165,26
64558470,26
285708672,26
13214192,26
14674539,26
190900921,26
15979376,26
178092619,26
444783717,26
413479407,26
64976068,26
25126625,26
98356313,26
24486317,26
168262170,26
49089235,26
14499127,26
16396729,26
33369097,26
23281158,26
381198665,26
58574324,26
29223142,26
382966947,26
140116652,26
234616792,26
18788297,26
7450832,26
300101301,26
105879533,26
103107148,26
18128603,26
114588329,26
247334603,26
130795546,26
19839871,26
93699272,26
82011739,26
284318072,26
460633466,26
42938024,26
527831741,26
195103266,26
17271117,26
2049781,26
27088109,26
84269227,26
17966805,26
59864960,26
15532569,26
16747288,26
58874601,26
408832084,26
473152327,26
15465769,24
322711543,24
28133097,24
266824255,24
15159694,24
27985216,24
62415556,24
24940459,24
1874321,24
436702610,24
329381019,24
87858472,24
19211774,24
84159385,24
15611402,24
102454587,24
300540758,24
324021024,24
24322999,24
221173402,24
94718485,24
173375588,24
53130511,24
106423037,24
46625492,24
14447453,24
17461932,24
19384641,24
45122325,24
39938620,24
104460217,24
22941372,24
334397688,24
23713482,24
33789860,24
14154998,24
20004982,24
14133376,24
15949610,24
416385191,24
16624352,24
55300615,24
86201060,24
125540246,24
25544125,24
16950889,24
20004398,24
21999375,24
63309314,24
14465607,24
21146468,24
260035149,24
17300205,24
116504463,24
35827832,24
84749656,24
616723,24
53126140,24
24621281,24
73271762,24
26244768,24
27581468,24
190366249,24
21184394,24
317932183,24
194120226,24
194786489,24
32313820,24
18772733,24
365070933,24
17813433,24
18916963,24
14765136,24
18924664,24
42698079,24
31458283,24
137495758,24
12699932,24
284353592,24
331500702,24
87514967,24
32697273,24
37983370,24
164337492,24
129651353,24
17465779,24
23704116,24
525267453,24
25669438,24
18030761,24
84710737,24
145341792,24
39319616,24
792007,24
28115679,24
154611867,24
15672325,24
412245293,24
255739834,24
76958702,24
19792347,24
69639019,24
19402664,24
321408773,24
163183890,24
198915023,24
15838770,24
36141072,24
24050231,24
70381322,24
115379183,24
16524863,24
14422399,24
342149433,24
21891735,24
28382675,24
33429101,24
375966409,24
56687350,24
307652781,24
42832487,24
112947865,24
159307390,24
82711419,24
29367733,24
44431177,24
386107292,24
136898235,24
162568819,24
15373742,24
95713333,24
194991903,24
68069857,24
54348228,24
53553827,24
20808669,24
22113099,24
115460525,24
173988044,24
415696686,24
385591690,24
386550222,24
375080088,24
323351607,24
39642535,24
296774211,24
259508425,24
204461267,24
321516211,24
22477692,24
187261930,24
22667853,24
342170544,24
26697659,24
19560044,24
142577969,24
406433383,24
137867769,24
211894933,24
34898503,24
24048220,24
749463,24
24454827,24
80847794,24
169322977,24
553969906,24
236682033,24
310651459,24
22432714,24
14995806,24
81886393,24
274820615,24
45889999,24
16990308,24
86387084,24
297182603,24
208689464,24
35531175,24
18244122,24
20224277,24
67351606,24
301463613,24
284315076,24
163257434,24
24280870,24
40657605,24
119464925,24
6579,24
153686456,24
22064500,24
79008081,24
255906517,24
42521556,24
14806608,24
352322827,24
12405142,24
368619785,24
55850140,24
118134672,24
52475166,24
22437785,24
20268520,24
222302749,24
127602128,24
509748935,24
28729722,24
70242865,24
163780041,24
11231872,24
38788447,24
28234516,24
96455489,24
7924912,24
17960338,24
259965997,24
17142160,24
134924070,24
378862802,24
84121240,24
5603482,24
11283392,24
13389052,24
142960504,24
124059059,24
14963150,24
45932388,24
367328026,24
312544694,24
70241109,24
25541259,24
17200287,24
14147844,24
182446060,24
259475759,24
36768736,24
17937655,24
15302100,24
15155074,24
17574181,24
14829912,24
19766673,24
6163232,24
19216819,24
180370473,24
23547436,24
144494655,24
147982667,24
347061409,24
380105490,24
17845620,24
229340554,24
140795939,24
34491894,24
41213907,24
69049453,24
194636738,24
195848512,24
27308964,24
79532884,24
14594723,24
308942058,24
560482964,24
19151353,24
196587164,24
75607148,24
20467333,24
21522311,24
276159308,24
13851832,24
15713358,24
18242857,24
11622182,24
127099086,24
30290325,24
26056873,24
38485628,24
12259942,24
135527085,24
97751697,24
18295347,24
14337705,24
161461109,24
149516800,24
70064694,24
20756861,24
14211237,24
20653826,24
303063305,24
248920800,24
6563932,24
23137747,24
33010760,24
59310167,24
151128500,24
107198898,24
23425962,24
73621513,24
94667476,24
272730406,24
78699850,24
8861182,24
17148973,24
787489,24
65050917,24
189249796,24
237933672,24
460949362,24
468842408,24
187062549,24
41551249,24
115743614,24
38543618,24
423616113,24
89563994,24
341260999,24
57433,24
22605665,24
249297606,24
37301539,24
145739229,24
36782022,24
167158823,24
15670814,24
46154707,24
60583300,24
141528278,24
161714779,24
29328167,24
250389886,24
193929402,24
556523114,24
22700969,24
263749598,24
20013246,24
18562064,24
410319786,24
179078374,24
208545425,24
88832470,24
15471040,24
62869804,24
207199149,24
74892316,24
53483340,24
52910042,24
59554328,24
140380680,24
47965522,24
73773058,24
16925413,24
17219068,24
33826976,24
36155411,24
223264020,24
66164717,24
79043,24
118108910,24
55502150,24
20113097,24
159368001,24
165436089,24
525785424,24
322985504,24
110644652,24
14857437,24
25870048,24
18033062,24
17705683,24
14096634,24
287858728,24
96647313,24
71903,24
22938645,24
127024694,24
139239969,24
21363027,24
423515296,24
17691468,24
52860325,24
329480749,24
202286526,24
57249095,24
145840850,24
41534429,24
5963912,24
267098336,24
24016129,24
88050665,24
26777361,24
8132642,24
141183218,24
80937511,24
14775425,24
49938990,24
22638962,24
12836012,24
638203,24
278090672,24
27212794,24
3666421,24
401767731,24
160344565,24
156413358,24
33833154,24
16233155,24
18758940,24
7459092,24
21574742,24
25535662,24
76668155,24
133127960,24
26861141,24
67715520,24
277782504,24
22614266,24
494671106,24
20426813,24
16370635,24
11270992,24
19719869,24
148529707,24
537555179,24
63827192,24
37763201,24
207992979,24
13220962,24
20490187,24
54871400,24
136538699,24
33030256,24
88688915,24
43278228,24
88936426,24
25183968,24
22737163,24
46126727,24
24705687,24
31338843,24
101483336,24
30913789,24
172048532,24
15491994,24
128961271,24
94928386,24
26280960,24
267187200,24
22587138,24
34072922,24
166912586,24
136939077,24
16060481,24
7383122,24
162414477,24
248743503,24
277431423,24
20014818,24
7854082,24
38001218,24
8367972,24
25878002,24
63207435,24
92526226,24
18657161,24
61228125,24
16563089,24
14245773,24
50033018,24
15165507,24
150975058,24
147767693,24
121520739,24
74268691,24
21938740,24
223851600,24
97247507,24
83256764,24
151872932,24
521661673,24
136161469,24
69669781,24
15421224,24
14838800,24
111660381,24
2349251,24
123193555,24
18047517,24
23346663,24
83295731,24
138538289,24
128161946,24
114554087,24
205893933,24
15381612,24
9018772,24
349604022,24
73599468,24
14325247,24
62396008,24
17953972,24
13237212,24
194787099,24
166184913,24
24220564,24
10719562,24
115443377,24
39832686,24
16958908,24
18733901,24
32741922,24
112833778,24
196492501,24
38527116,24
15085406,24
46535700,24
74784532,24
19673448,24
447577827,24
246318475,24
170868591,24
16388486,24
21703552,24
41653783,24
124745432,24
281060136,24
109698612,24
26274402,24
23850800,24
19569404,24
237930644,24
68880921,24
150673774,24
442587710,24
221104583,24
43239340,24
331847694,24
36254034,24
113432765,24
16186601,24
279778316,24
203988658,24
147969563,24
77383832,24
108774267,24
1198071,24
14478836,24
27205380,24
55699429,24
456505914,24
177473412,24
271586451,24
16573745,24
24578444,24
35583616,24
31486771,24
24736925,24
293906680,24
162180475,24
259387453,24
15115942,24
478786048,24
19292133,24
49367808,24
366698639,24
79019617,24
227761605,24
234844327,24
138162344,24
250161925,24
27079708,24
14669368,24
15173077,24
242813383,24
18776128,24
300270467,24
46901607,24
354569107,24
15342208,24
50446226,24
255238984,24
18877660,24
23842046,24
64423563,24
17029324,24
22188446,24
16397686,24
302433981,24
80371877,24
82526796,24
74590506,24
105332206,24
25341571,24
96839301,24
149056346,24
14346779,24
859671,24
173852432,24
148316278,24
14485322,24
241390887,24
34046028,24
681203,24
380729592,24
139777412,24
311128436,24
333733827,24
108725328,24
24477005,24
51634652,24
19056253,24
88923808,24
33155502,24
103299170,24
54279612,24
42723224,24
15870311,24
51073543,24
106477056,24
172834226,24
70772762,24
15416379,24
256019065,24
66844065,24
168873266,24
42044912,24
40522507,24
107830035,24
86980896,24
17939301,24
18900392,24
36184872,24
18384213,24
90479128,24
276315624,24
19532756,24
492399548,24
97717386,24
361994003,24
208677948,24
33553495,24
100522578,24
152011250,24
179167773,24
61432094,24
118161980,24
15647595,24
442393380,24
31200163,24
190727735,24
23767427,24
43048343,24
237096702,24
279749638,24
118787363,24
19035226,24
185387445,24
44446988,24
206490678,24
24167314,24
106239154,24
11644252,24
5484572,24
22763550,24
16118939,24
43426222,24
21044272,24
6245612,24
462287888,24
69749329,24
34179350,24
34175404,24
226272886,24
807360,24
57510717,24
224809483,24
37461389,24
318390256,24
288985119,24
14,24
17132231,24
124849031,24
161922738,24
27919021,24
9085532,24
383451596,24
27869226,24
40185311,24
15113718,24
24185807,24
22879012,24
163838883,24
41356118,24
115430599,24
62569259,24
112882190,24
20967403,24
100531587,24
1256131,24
24861778,24
1907971,24
3603511,24
19337423,24
221966923,24
55053890,24
405134209,24
21149226,24
18043611,24
225491959,24
47293,24
16268173,24
24232984,24
430598737,24
756126,24
12640502,24
69728569,24
35692268,24
38704926,24
13322182,24
14980781,24
80295864,24
4063041,24
47305516,24
25740519,24
239396684,24
378010859,24
22408209,24
90731613,24
38701294,24
17086597,24
91665628,24
27813174,24
263831176,24
104543711,24
177968664,24
19571104,24
979061,24
14349954,24
126788928,24
6572712,24
55672797,24
27539068,24
16745199,24
148998835,24
15861199,24
15753046,24
191963099,24
122193273,24
35473366,24
9981522,24
69811500,24
139914191,24
66503156,24
88328282,24
348485366,24
1446691,24
14317839,24
249766472,24
14085040,24
97881470,24
47444031,24
20867394,24
90845709,24
14068794,24
30242703,24
22184155,24
16002751,24
65992743,24
378743443,24
168058664,24
141241148,24
20483876,24
97128534,24
51368847,24
14431901,24
337581038,24
141340085,24
327562695,24
94958147,24
223978695,24
19579999,24
185563736,24
338084918,24
50524451,24
25032712,24
378802407,24
36148717,24
22977151,24
24473314,24
407042279,24
310326410,24
6243602,24
785645,24
45977080,24
310468102,24
426500267,24
2057421,24
115308161,24
43342490,24
19787153,24
336203838,24
84198189,24
18134480,24
108235647,24
471287735,24
261930465,24
24386008,24
225528910,24
253260086,24
192311519,24
188045721,24
39508092,24
105722087,24
21062429,24
31583155,24
32353559,24
350472732,24
258876104,24
175406680,24
52102084,24
370222204,24
20890281,24
15023095,24
140570456,24
228064442,24
346126683,24
256346503,24
558265369,24
6765892,24
443546553,24
9535672,24
15740422,24
44212406,24
91420540,24
127431090,24
338535630,24
179070231,24
157422963,24
466772171,24
16510537,24
7434252,24
91408245,24
99994317,24
141763125,24
23295961,24
15928789,24
70823170,24
91256377,24
14148364,24
19562419,24
25237002,24
131170751,24
177758937,24
62325140,24
11992252,24
190106760,24
73954448,24
125173405,24
70246837,24
250038839,24
17360202,24
186540310,24
72369506,24
25230568,24
94817634,24
103513472,24
17355523,24
39058866,24
48229530,24
64780470,24
26575697,24
14607214,24
312684875,24
17050737,24
33040475,24
17800215,24
17045829,24
72505497,24
372403213,24
370999117,24
6066602,24
26203847,24
17859912,24
22209707,24
159905200,24
19034523,24
15908545,24
192928463,24
79594166,24
18500550,24
550403208,24
210747974,24
92005051,24
54584402,24
40329236,24
6546872,24
72818155,24
208237070,24
22203168,24
18780567,24
49210949,24
128917873,24
68539526,24
339373057,24
487367041,24
2916671,24
57659674,24
277220771,24
63858347,24
46160165,24
11341982,24
7813092,24
305512397,24
14100189,24
20444254,24
48787431,24
43706838,24
171567858,24
16005730,24
18614130,24
37240298,24
208278685,24
15280207,24
4047941,24
180817904,24
7612022,24
23043294,24
7865582,24
15201574,24
334053327,24
486914138,24
14881968,24
70900318,24
19382761,24
26056708,24
257789529,24
210244045,24
24017018,24
18778944,24
18840310,24
14131500,24
155681722,24
62209286,24
273583665,24
151554815,24
69140561,24
58961325,24
14071414,24
15321170,24
43018238,24
17463007,24
12329,24
73036360,24
29494464,24
16193787,24
411109588,24
281790543,24
29311785,24
17157438,24
28204589,24
322938719,24
14341655,24
67461530,24
54209655,24
193035891,24
22747493,24
18770824,24
44558204,24
18066371,24
27730633,24
15375188,24
36401906,24
16379018,24
24712218,24
7545242,24
14247788,24
35649837,24
30278753,24
318576058,24
318566453,24
27911944,24
14843424,24
348674206,24
2876321,24
30085516,24
16233170,24
402738559,24
336146601,24
52416395,24
20232338,24
174293510,24
70669975,24
16938932,24
17500796,24
40368156,24
311505455,24
177474975,24
143145579,24
136553995,24
63821117,24
81277268,24
145154230,24
130933196,24
273519109,24
27057686,24
123432861,24
43001220,24
86330674,24
555309058,24
111319780,24
101964411,24
25162215,24
391703024,24
60178856,24
365901986,24
31055544,24
6651842,24
153650924,24
264601902,24
360748466,24
38833974,24
88848350,24
60348130,24
258609209,24
188407116,24
28211427,24
8279892,24
118682862,24
188472745,24
34625105,24
15970247,24
16999591,24
216532668,24
57008445,24
214536193,24
64631869,24
11736562,24
148340537,24
146574673,24
65272475,24
43161519,24
135187349,24
671593,24
121234714,24
96117113,24
18902228,24
25393949,24
410921398,24
317853468,24
175108929,24
426378962,24
18419676,24
33609060,24
57848808,24
19569419,24
23335969,24
364476575,24
36756314,24
44431033,24
38394030,24
82719178,24
48066178,24
426044697,24
192888231,24
19314586,24
55054359,24
24083363,24
29477388,24
203770783,24
68762038,24
63600411,24
20124270,24
37676889,24
21238039,24
32290972,24
17143926,24
484187727,24
119812737,24
94570345,24
162014511,24
236348869,24
5027041,24
178506306,24
149182381,24
201035805,24
555617403,24
50300057,24
8732672,24
305540497,24
15329703,24
17833867,24
96933475,24
260467924,24
15230887,24
16953157,24
50986270,24
443905849,24
7336722,24
16956634,24
304233994,24
228584951,24
160716810,24
72918551,24
114003583,24
98424448,24
496460052,24
51973995,24
14288386,24
267377466,24
95736474,24
16523953,24
19362134,24
54909071,24
259082543,24
85278058,24
226545575,24
42123748,24
81830722,24
55177823,24
546054095,24
70895207,24
66491235,24
152827069,24
17105870,24
14185988,24
22147593,24
296951500,24
19315920,24
176529947,24
375452640,24
105259389,24
200884513,24
158526208,24
277510682,24
231796277,24
91702539,24
322786017,24
314136785,24
93116823,24
350598930,24
13393052,24
73745407,24
48151436,24
20291907,24
66706727,24
124580107,24
493875708,24
222497459,24
1371101,24
8940282,24
23111224,24
125938349,24
153780289,24
16965145,24
200562967,24
19178819,24
22058007,24
17774837,24
280190037,24
15772318,24
144591317,24
4480851,24
12664152,24
24530820,24
27987646,24
56420636,24
15092938,24
84692450,24
19028099,24
24187145,24
11637332,24
24634006,24
24728058,24
67409808,24
87195913,24
79019257,24
30412010,24
15456177,24
81709828,24
2777531,24
44522731,24
348429830,24
121929789,24
161482448,24
16445251,24
219152459,24
271161338,24
145786060,24
155287316,24
404441601,24
30667216,24
63226359,24
164328035,24
29739700,24
129856180,24
18766459,24
21950067,24
302763672,24
20197746,24
498251722,24
117599501,24
15481744,24
112848373,24
25421233,24
10037962,24
14673330,24
307849625,24
14241843,24
14987344,24
399886143,24
53524419,24
38970940,24
31627330,24
7765612,24
97692034,24
364367445,24
28918026,24
307136018,24
321504648,24
28822570,24
14332493,24
26216453,24
19446329,24
253523189,24
174859002,24
69656547,24
70518127,24
219927350,24
24038026,24
26527722,24
19052643,24
24072866,24
239913600,24
217651919,24
244667271,24
137187477,24
28352370,24
409630316,24
27839573,24
56521114,24
14314610,24
71064211,24
339775501,24
147715266,24
43197610,24
371107639,24
39576002,24
117254667,24
17292623,24
15307679,24
554793830,24
48502553,24
21406257,24
46154279,24
107817959,24
37545509,24
236901617,24
105556820,24
109195074,24
182934548,24
185174939,24
255490025,24
141116825,24
15051439,24
333739200,24
18733569,24
23177453,24
126915142,24
193126850,24
45009498,24
289961730,24
45939226,24
109356584,24
211242561,24
14761583,24
66582428,24
51067521,24
59268383,24
16098642,24
19460094,24
50564358,24
108837222,24
26516984,24
35250642,24
522532707,24
127784522,24
26288477,24
61682218,24
14679977,24
16626224,24
44514597,24
161115418,24
184922855,24
263428573,24
73227002,24
156690480,24
138169157,24
142213016,24
18739466,24
211237817,24
32813335,24
87260393,24
4578051,24
15922115,24
337795817,24
50811479,24
308987756,24
279810574,24
49881956,24
56029476,24
18047622,24
25399089,24
22588327,24
217474233,24
14113992,24
2083821,24
21694568,24
194677810,24
2138681,24
15642256,24
16618107,24
28402792,24
205415788,24
47584350,24
135297032,24
83990838,24
18851248,24
80461608,24
270397798,24
216050812,24
62389355,24
24391811,24
159223609,24
14147888,24
4959351,24
27517304,24
17947422,24
15104473,24
21428850,24
14176624,24
237802711,24
17465196,24
15590154,24
16076552,24
24737373,24
173979416,24
32538469,24
15438420,24
14700258,24
137454975,24
249049182,24
282735852,24
22698935,24
6013342,24
29871826,24
10453292,24
71837784,24
26499231,24
23167145,24
405044458,24
19201818,24
37479777,24
16890406,24
23878044,24
69209188,24
101425672,24
20015903,24
17139469,24
392276430,24
33153054,24
45244716,24
16636947,24
77698278,24
135075301,24
17149087,24
16311369,24
371818583,24
65655034,24
70916247,24
18220150,24
320878786,24
23922282,24
21820290,24
209663585,24
235163686,24
22169313,24
190752867,24
17743,24
5885472,24
41676731,24
65815323,24
224844342,24
46840753,24
43039340,24
118809049,24
306543432,24
217956869,24
317915747,24
184899907,24
20041314,24
341901378,24
15123206,24
10278472,24
19627620,24
17408993,24
326658079,24
17199902,24
78200643,24
406183445,24
168462348,24
334370433,24
12304722,24
29039876,24
55352474,24
52430392,24
27306095,24
227032210,24
46335070,24
16028641,24
41635500,24
368608016,24
22792140,24
14632831,24
17467721,24
34676063,24
1311951,24
35106619,24
16494857,24
41788605,24
18950185,24
38454299,24
18955413,24
130377495,24
15715317,24
23112565,24
3752691,24
33508350,24
167854974,24
15543,24
244208830,24
227021584,24
19576610,24
12861412,24
27585991,24
39599022,24
17522846,24
15134465,24
26590259,24
235570499,24
58207123,24
329261978,24
65824281,24
213716853,24
68033540,24
46288971,24
75296671,24
14582872,24
20774237,24
32487499,24
544890229,24
106165896,24
555328808,24
15946760,24
59811802,24
48763716,24
264518707,24
141713916,24
462156189,24
15771445,24
22519059,24
16369366,24
28276705,24
97130984,24
23734752,24
14163722,24
180481092,24
112146443,24
15858470,24
34953095,24
78096491,24
66798603,24
35171531,24
18058668,24
42419359,24
389887489,24
2354291,24
263182835,24
97713818,24
19885400,24
5750072,24
48806882,24
19080178,24
127003249,24
132951208,24
19807768,24
215404067,24
311823731,24
293034407,24
432335316,24
467727690,24
102202329,24
146513510,24
18906484,24
274238599,24
86626845,24
103916858,24
86079444,24
18224170,24
139085830,24
343420501,24
157892707,24
222725454,24
89502926,24
33963525,24
31239408,24
112815242,24
31237153,24
18488642,24
372759614,24
293124854,24
23431080,24
62203990,24
2118651,24
136555701,24
117403234,24
15450695,24
98519324,24
19281401,24
16475744,24
196517809,24
55012971,24
121796208,24
56420584,24
299890254,24
38412700,24
245728691,24
15888248,24
149373762,24
115335924,24
14388496,24
10497972,24
102327669,24
26682897,24
2626111,24
18619404,24
48433,24
224416675,24
24621829,24
166946028,24
30043463,24
22699508,24
275190771,24
94340379,24
23082830,24
15940523,24
48616495,24
169032978,24
14226495,24
219117141,24
39864099,24
44228076,24
21637075,24
15127258,24
15786502,24
104600448,24
97696025,24
14786823,24
265255123,24
147322801,24
18061792,24
14568091,24
38022220,24
21297247,24
448765963,24
20289064,24
353101127,24
60621534,24
14093540,24
16107051,24
91382753,24
192259100,24
40224794,24
14472428,24
24609163,24
108158951,24
326337346,24
304316140,24
65081269,24
341804038,24
69145097,24
334217911,24
93892314,24
96628001,24
16994623,24
9102092,24
286923412,24
24290627,24
34479708,24
239607230,24
212080309,24
17478738,24
91619551,24
14086367,24
339315383,24
23831909,24
106708586,24
474423064,24
130357109,24
262706840,24
68379756,24
106060171,24
86626528,24
76581569,24
16162682,24
269610139,24
98952413,24
230871978,24
50101765,24
163541274,24
169899130,24
24522142,24
25518310,24
60219198,24
404461610,24
562381032,24
108441652,24
165877375,24
16007011,24
15775613,24
106542351,24
90063666,24
88944059,24
31373185,24
18957805,24
61596738,24
308313264,24
18010854,24
294244237,24
54205414,24
18917699,24
23785875,24
23006821,24
14852981,24
125447335,24
291987010,24
36999379,24
37143791,24
111631085,24
38984750,24
15195224,24
13127032,24
61164648,24
221892875,24
12502722,24
18872235,24
283400097,24
106580032,24
47611626,24
230377004,24
15401321,24
21926792,24
20166013,24
22703645,24
15855255,24
103705127,24
13603232,24
120245138,24
96213352,24
718673,24
45977010,24
17289660,24
64214134,24
17106295,24
34667924,24
20022725,24
150628491,24
27814665,24
106174516,24
115808851,24
102402496,24
15458187,24
15795530,24
15633118,24
37884847,24
425033548,24
15512803,24
29386061,24
60443269,24
120861848,24
23969946,24
26964910,24
279766437,24
21956623,24
90845219,24
107589725,24
59325073,24
182861229,24
78416387,24
187503974,24
93859239,24
205665542,24
140294035,24
15582699,24
173818637,24
472390921,24
433814640,24
2840351,24
210936826,24
18411716,24
202907974,24
2804911,24
272653469,24
2011081,24
28732674,24
480616969,24
31001823,24
56881512,24
140112262,24
9660212,24
80676984,24
37752399,24
42170242,24
190673143,24
121875507,24
417517419,24
134300083,24
293804631,24
373302066,24
387798631,24
349177010,24
65375829,24
433788176,24
29236032,24
487412249,24
25845013,24
240062224,24
356281451,24
28496360,24
469792023,24
116594327,24
30485880,24
400814530,24
29488579,24
342977848,24
33226173,24
21902731,24
106933548,24
15628913,24
83926452,24
44789768,24
27401477,24
284888700,24
340306206,24
142806644,24
59977316,24
64931592,24
24980743,24
83477186,24
27994823,24
223526768,24
28166276,24
34239340,24
257195169,24
402090012,24
177146917,24
8253582,24
7872652,24
481449206,24
27906506,24
18307596,24
16173645,24
102115992,24
88285949,24
361482327,24
238657359,24
55422474,24
140206643,24
267375308,24
61889023,24
18820850,24
157026447,24
134611906,24
19085029,24
24651665,24
309727424,24
18139167,24
20005307,24
224904443,24
155796271,24
431606846,24
33711024,24
105261118,24
34671605,24
16482525,24
410951904,24
20014324,24
67665528,24
343298789,24
105311986,24
38613416,24
78482616,24
26917507,24
19253386,24
17225199,24
460272173,24
130370479,24
248386881,24
514565830,24
19595820,24
134284153,24
146537627,24
50851703,24
7463152,24
340522525,24
455288410,24
16932596,24
14826160,24
306349464,24
225634187,24
158233390,24
158664249,24
336895304,24
16056406,24
20630639,24
21049178,24
170520822,24
223373,24
45880335,24
14903053,24
116008383,24
39941049,24
507137632,24
32143,24
375257073,24
5864462,24
78514233,24
216590574,24
7705672,24
16508598,24
381570766,24
38688395,24
42718838,24
61497784,24
717233,24
132634690,24
70863985,24
37963098,24
102498449,24
30213079,24
16029266,24
269733697,24
352360566,24
24652707,24
88827363,24
35743142,24
228923665,24
264438198,24
130240504,24
194044008,24
24000067,24
364022718,24
112664741,24
39609441,24
314199860,24
60151625,24
30836874,24
20731499,24
27679489,24
33148026,24
90647119,24
28709290,22
19157792,22
22498525,22
53134408,22
106592799,22
21285668,22
185984449,22
124203870,22
14062332,22
27722990,22
17851599,22
40724459,22
15088016,22
15723800,22
26691809,22
16736066,22
17851032,22
14412888,22
33978449,22
43420809,22
18042224,22
82995948,22
45234323,22
482437150,22
70820129,22
48458575,22
17781802,22
7619532,22
204115202,22
15415876,22
38651156,22
14517371,22
40696986,22
42173034,22
45922275,22
202715921,22
22711126,22
87425562,22
190366360,22
61588416,22
176165355,22
299966559,22
96463898,22
112325102,22
114868049,22
41394867,22
189871776,22
476762940,22
87896741,22
195851893,22
17605792,22
35163936,22
7450992,22
18946982,22
9739722,22
15052361,22
63161923,22
20809087,22
145071472,22
1211791,22
405809845,22
28244766,22
46042449,22
201297514,22
246661846,22
38638608,22
18282577,22
217124145,22
10105352,22
18087815,22
145384717,22
375502609,22
161237975,22
215843036,22
428294081,22
15676629,22
24928602,22
389577626,22
243483285,22
162581402,22
33866686,22
14752473,22
161545023,22
49359744,22
36212083,22
34955221,22
536357493,22
68792936,22
174347580,22
37384733,22
247950942,22
303482442,22
53113348,22
14444413,22
119958446,22
14113222,22
226628174,22
131976304,22
15888191,22
186325424,22
57650649,22
20717476,22
30760779,22
18999501,22
19905877,22
123682841,22
1029511,22
201946027,22
19626145,22
339705261,22
34118464,22
19406070,22
119463895,22
129781444,22
161390417,22
75142637,22
143288153,22
16246081,22
23185210,22
6166042,22
17366399,22
75068474,22
59073374,22
17005478,22
68935970,22
37115766,22
23838506,22
14532236,22
406706559,22
171604056,22
27573195,22
113650177,22
494422305,22
21527405,22
313671709,22
498440463,22
46457141,22
64241189,22
193398659,22
22956502,22
14718002,22
80335806,22
68940800,22
35698448,22
83100971,22
193735069,22
84921665,22
20587987,22
21125133,22
415643219,22
18880017,22
92985689,22
42210634,22
16099961,22
99951740,22
22682192,22
18049887,22
14084789,22
51446765,22
23638980,22
9274272,22
87626628,22
127325520,22
120964561,22
98726492,22
31521465,22
82375443,22
20902878,22
58937467,22
458301088,22
16318112,22
36249985,22
119834984,22
230845588,22
17358260,22
15938627,22
384000238,22
5649672,22
14683704,22
176233506,22
524015651,22
31268794,22
111469517,22
47364770,22
20216084,22
19607767,22
23579214,22
195305346,22
119706594,22
143966538,22
101842354,22
14842970,22
104104991,22
16960279,22
288906936,22
5737,22
56893116,22
20533562,22
194430621,22
76759789,22
404492769,22
28175577,22
104540083,22
70915358,22
16414022,22
23672517,22
142208286,22
479700244,22
119786256,22
507359651,22
278103138,22
295759517,22
546590363,22
162950623,22
30101604,22
23769493,22
77571429,22
653623,22
50669530,22
159607693,22
15720396,22
15296862,22
23129135,22
352410284,22
22662642,22
46866248,22
48616550,22
11672,22
137864188,22
25321643,22
100883962,22
61204341,22
21279016,22
16882660,22
90919447,22
18324686,22
166153909,22
14246979,22
227148979,22
276132839,22
97586682,22
25125936,22
17364984,22
14529167,22
18510296,22
23611842,22
36744766,22
284227887,22
1570481,22
120207925,22
14090185,22
149488815,22
346148899,22
22888607,22
11228092,22
34184445,22
131906870,22
35054545,22
20662440,22
188595338,22
19365523,22
1786101,22
85745151,22
90919024,22
472654527,22
41918331,22
101651259,22
21054932,22
71683580,22
20658513,22
16389472,22
198828820,22
15482053,22
531074501,22
30352171,22
21156523,22
9262722,22
17976030,22
493540281,22
226232369,22
227024319,22
36946876,22
196878545,22
14130418,22
201894330,22
185037964,22
27081004,22
30855843,22
